transaction_id,user_id,amount,timestamp,merchant,category,is_fraud
2b3d1518-5f66-43a5-9c9d-503d95bbff13,a39024c0-6d75-407d-b030-5d6ca7665067,74536.15,2026-06-06T04:05:59,Zomato,dining,False
98f58f27-5ee0-40ad-a82e-42c40673bff0,6c1b446d-b9dc-4aca-beb3-f1d297f4cbac,96480.83,2026-03-02T06:32:41,Amazon,shopping,False
d91ca47a-c864-4f1f-99ae-3eee199af5db,5fbe122b-3df1-41a9-a3bb-3e6dabc2b889,99765.96,2026-04-22T15:00:20,Amazon,shopping,False
b5e9d690-e9f4-497f-887f-b633297799d7,8a6c4742-3cc3-4a81-8500-2c1e6f60002e,57586.47,2026-05-23T11:01:27,Myntra,shopping,False
72807cb8-ed93-4f3e-b66b-8b05a9c0d6cf,abeb3182-742b-4183-a8dd-ebeddd15852c,98315.35,2026-05-05T12:01:37,Reliance Fresh,groceries,False
348ab797-b7e2-4da8-ae47-5e8154248395,1f8496ea-c288-42dc-87ee-79981014bef7,95518.76,2026-01-14T14:49:02,Amazon,shopping,False
a79f5d35-4642-49d1-8f2d-6060bbfebf51,ff1e28c6-6ac8-4785-a5e8-cbf4d99681a9,3021.16,2026-05-07T13:32:17,MakeMyTrip,travel,False
c1681b28-e015-4313-a2c8-63a4415bcc2e,492675a9-6ea3-4d82-af18-2fd2e1ec1ceb,37239.73,2026-02-19T07:29:53,Ajio,shopping,False
14fa80ec-27f1-4091-851c-7578310c0d46,1fb55396-f931-4f2f-91fe-856319904774,62032.5,2026-02-18T19:26:47,Tata Power,utilities,True
5dcb6ef1-e469-4a5d-a5d6-112b3b89d999,4469d5c9-f7dd-4e16-948b-17070a4cf571,12898.76,2026-04-22T15:31:56,BigBasket,groceries,False
d935492e-1166-4519-95ec-f12507478586,32be348c-5acc-4709-93c4-cc8cb5e0f63a,77425.19,2026-04-01T08:52:24,Flipkart,shopping,False
1f73c358-6439-4479-8bb6-3630f0c8eea5,585dd51a-39bd-405e-ab36-3dcf4dbd177f,67033.1,2026-01-04T06:57:22,Max Healthcare,healthcare,False
169f6276-41a6-4c99-b704-f6502ed50d41,95f05629-e771-4189-91c9-5af77d9ffd1c,80428.88,2026-04-26T07:57:36,Reliance Fresh,groceries,False
1295ef23-acff-4df2-b116-a3cca248f54f,31ded968-cc7c-458e-a8a8-f500fab70f38,68776.42,2026-06-28T21:46:42,BSNL,utilities,False
3844d3ff-8735-49cf-bc01-d119b270c636,f372c0bd-b6bc-4f34-bb23-698ddf7ae90c,62857.47,2026-01-09T18:59:28,Apollo Pharmacy,healthcare,False
aaae13bf-37e6-48a4-8fd9-df7670c29254,2348b290-3643-4c33-b739-effdaa17180f,21026.86,2026-03-29T07:50:20,Coursera,education,False
345c9697-8fbb-4b2d-bbad-7345f27369a3,b21a387a-3eaa-4076-89c4-f8d7d41b3c63,21439.7,2026-01-03T23:34:55,Spotify,entertainment,False
becce45c-f590-4b23-abfe-f9c2bdc3d291,2213167b-5686-4be0-b81c-f1586827eb36,60124.42,2026-01-19T14:04:33,Ola,travel,False
499d375c-537e-423e-a598-ab636355bfb6,e7874b1a-a5ef-43fb-97e6-22d8523516fa,16045.09,2026-05-11T23:56:12,Amazon,shopping,False
4596fcdf-a3a2-4371-bc6b-ce0ce4ae54c7,e580e96a-a03b-4dc6-9f89-a116cd3c3336,66758.16,2026-01-23T09:23:31,Unacademy,education,False
2325ab9a-436f-4171-8ab1-ae9da57afcf7,48eb9ddd-bf01-4fd4-abdd-6c94726c39ca,66808.14,2026-06-01T00:57:35,BookMyShow,entertainment,False
cea2482b-b057-4e1d-9261-2727fda1494b,f97c2942-1076-415a-b71b-8e60255b0950,95455.21,2026-03-18T20:39:01,Ola,travel,False
4e676aec-6ea0-4ad8-b1bc-13b6b155e7fc,ab836342-fae1-447c-8bc1-60d948e85418,67123.32,2026-05-18T10:02:55,BigBasket,groceries,False
76eae99c-0b2d-45ff-acc9-06966f5819fe,0607d66c-9991-41ad-a25e-54615a68fe96,43794.63,2026-02-20T12:58:41,Spotify,entertainment,True
09593809-1ac6-4465-a74a-8d0fe8e567c5,fdde42af-bb0b-4eae-a781-a24c10f809de,67142.09,2026-01-06T04:27:37,Dominos,dining,False
d9b564b7-ed2f-45c0-ab87-5f508d89a88c,52acbff7-056f-4ec7-baf4-92610049bf74,43050.92,2026-06-04T01:41:55,Uber,travel,False
721a966f-a3c6-4be8-9880-8bd9ef88a716,33abaafb-7b22-496d-ab27-1e29587a0992,78448.91,2026-04-08T04:39:16,BYJU'S,education,False
ac5ddd74-8e78-47bd-a29c-eaf390f775f5,4d6392c2-d7ef-421e-88ee-aa2fce83c666,57552.73,2026-01-13T12:46:00,Ajio,shopping,False
fca3b0d2-899c-4aca-936f-49c815d83bca,1649bc47-30bd-4d5a-abb1-1079533a5707,9421.18,2026-03-04T07:18:12,BookMyShow,entertainment,False
ea4cf436-83d3-4aec-bd7f-b7ebecaf97c3,b6644d74-82e5-4d81-9b89-17db38d95213,67129.74,2026-02-23T11:04:53,Reliance Fresh,groceries,False
cda7d4c5-b95f-44b6-9257-8dd9bb4fa55d,e7f60b50-344a-4cb8-bd48-2fb895d643c4,54755.99,2026-01-05T22:29:29,BSNL,utilities,False
37f49e00-56a5-468d-96f2-93a06fe0ed11,6f05ead7-57ba-402b-8f88-20537a07c854,58579.82,2026-04-18T09:00:01,BigBasket,groceries,False
2854b765-f888-4dba-9f32-c7543d14f415,d2eed9b9-17b5-4736-98d2-3f2fa4b2973c,69171.04,2026-02-02T00:28:14,Flipkart,shopping,True
4afd95fb-99f5-4f39-b9db-41d3626590bb,0fe6e913-761b-4209-9d87-f16202d3e00a,17683.92,2026-06-27T09:07:36,Zomato,dining,False
4fbe0f9d-1efc-4ab1-8b83-8cc048944da8,43324cd2-56b7-44c3-9a41-72ddf11fdf57,48415.91,2026-06-25T05:32:48,McDonald's,dining,False
277fcc98-8b48-4af1-87b8-5d269a589373,b8166a47-02a4-467f-8cf1-2f62916f75c8,35462.41,2026-02-10T05:38:02,BookMyShow,entertainment,False
454ca153-5f80-4cd0-bd0e-4c7ea07f97aa,62018f08-b4be-4911-9d3b-e9638dd98054,62987.56,2026-02-24T04:49:01,Dominos,dining,False
644b23c2-bfed-40d9-97a1-f060710a22ad,6e260291-2d0b-4f92-88b1-4a661d342d0f,23290.4,2026-03-24T21:06:12,Fortis,healthcare,False
f0f57d7a-148c-4886-9372-2f3bcecb13b3,cead17d9-e21f-4f54-90ed-3c50a7710486,18771.41,2026-06-24T04:20:37,Fortis,healthcare,False
ec37e7f0-98d9-43e6-afea-208c33df6a04,17eb440b-75c6-47ee-917d-28952d302424,2018.74,2026-05-01T07:01:22,MakeMyTrip,travel,False
d6e87a51-c383-4276-ad5e-a2d5e033b913,89ab3dde-d850-4d76-b4a7-e736cca77e92,41524.8,2026-06-29T22:41:52,Coursera,education,False
364012d5-e7b8-4f86-a169-e843d4629c7b,7bcb4a55-0562-4a60-881a-ba927225d35d,22875.29,2026-01-28T16:49:37,Apollo Pharmacy,healthcare,False
3bd83315-e42e-40cc-950e-d0d1da49ed10,2c1a2774-d163-4f44-9db0-edaa9cbfb731,30874.84,2026-06-22T19:19:21,Myntra,shopping,False
878910a6-2ff8-42d1-a7bc-488864fa1523,49efdf40-ca25-4614-b113-1c2a3c9be830,38144.91,2026-05-24T15:40:35,MakeMyTrip,travel,False
b3a19730-7c07-4bfc-8620-ce9932bd4179,73eb3db0-9ab9-47c5-9004-4fed4d2559a9,8846.04,2026-06-16T00:36:42,McDonald's,dining,False
759e9ee9-7e58-425a-904f-faee505fcc4f,23c1eef5-220c-4252-a3f1-8a9a5d310c6b,53130.72,2026-06-21T01:25:31,Apollo Pharmacy,healthcare,False
d0e1251b-b21a-4d9e-b215-a98a69008f80,3dabb17a-ef03-4707-8f21-4c56fb965d63,18975.32,2026-03-19T13:14:04,Myntra,shopping,False
f4f864dd-0351-4e4b-9355-3c88be1c9213,f6e65395-6ea2-4ad5-875b-42725164314c,18433.9,2026-02-05T15:47:18,DMart,groceries,False
86e5b43b-8c74-4699-b15c-425f2cda280c,8f8f92a1-b9cf-4d4d-a8d3-520d2c6b2843,17843.76,2026-05-03T01:31:28,Swiggy,dining,False
ea1eb18d-563b-4cdc-9818-d8ccb5e38abe,cc6ee590-6f33-4a2c-ba99-d32ca5d141a6,82051.87,2026-03-01T23:46:38,DMart,groceries,False
52f37441-ccd5-48ed-88a7-86b93c39a961,f31664e9-fbcb-48d7-b592-62f5dade4c69,72621.76,2026-05-06T05:16:20,Zomato,dining,False
d4e63fd8-4b1b-4700-b19e-3f22dc650be9,f747c375-33a5-4a06-a87c-29b51bced893,62832.16,2026-04-21T02:26:03,Amazon Prime,entertainment,False
4ab7ebae-7be3-4d14-8c8e-7faf67ea8e5d,ddfa1b5e-4e71-4274-b49b-248eaf8a0754,41713.37,2026-01-01T03:14:48,BSNL,utilities,False
0b955d79-b6b9-471d-a7f0-eb0763b20ad4,9cfddfca-0791-46cc-83b9-17522a6e3392,85930.31,2026-06-25T07:49:08,BookMyShow,entertainment,False
27fd79f6-3e49-49bc-a126-aab44524845d,4469d5c9-f7dd-4e16-948b-17070a4cf571,97587.3,2026-06-06T01:28:15,BSNL,utilities,True
70b16399-f39c-4104-8b10-b6f306285f0b,9cfddfca-0791-46cc-83b9-17522a6e3392,80670.41,2026-06-25T23:03:07,Tata Power,utilities,False
e54b7e44-eaa5-45db-a9ff-e460de29a1b8,d8849be9-7fcd-4707-b26a-f002648e5efb,92372.68,2026-04-14T11:23:48,Swiggy,dining,False
88a8b6e2-07a9-4aa9-abe6-6c4b3d999521,00e6bc45-e23b-43fd-8fe3-277429b768c2,1567.84,2026-06-28T09:22:08,McDonald's,dining,False
38b58537-6852-49aa-a463-cde7fcc358d3,6525fd17-59d9-4ff5-98eb-c005e3e6b427,72917.33,2026-03-10T17:22:29,IRCTC,travel,False
e55aa4c5-0054-4950-8838-f2528c1de681,86ac457d-0dd3-4b92-b37c-219f89630bba,64955.23,2026-06-14T03:30:12,IRCTC,travel,False
c7994619-8bf1-4ad9-ad7d-3f0f95935046,bf928c1c-d45c-4f59-9921-03f258f4e647,92860.33,2026-05-22T05:05:33,Ola,travel,False
9ffe0203-2189-412a-98a0-70c51625a5a1,ffff04b4-42cb-4425-8954-e1c0aa66b1be,256.33,2026-02-19T20:34:38,Coursera,education,False
29d99f65-a0f6-4cc7-8d73-a0d4f4990773,dd7fe786-007a-4dd2-a5f9-0fa2123c13c3,26055.94,2026-02-25T10:16:01,IRCTC,travel,False
ef7a5ad3-03be-4dc3-a8d1-54a66be4b8bf,0cea81c1-91ae-40f1-9261-0bf6b1292bc8,65479.98,2026-03-26T09:06:35,Amazon Pantry,groceries,False
55fd477f-c5d6-407a-8895-bb101e46d17c,1f8496ea-c288-42dc-87ee-79981014bef7,12102.07,2026-05-28T17:34:37,MakeMyTrip,travel,False
117da8d4-e78b-4d7f-8bfa-9d06a989e427,a429653e-946d-44ae-9579-47e1573deab0,79275.33,2026-05-14T15:54:13,Myntra,shopping,False
69681cbb-d5fe-42e0-aa48-27cdf4099cbc,9a4d868a-e42b-45cb-bb15-fcc56989458a,61095.97,2026-06-05T06:55:15,Zomato,dining,False
22415c2f-f96b-4170-ae2f-2bcb7372725e,dda67aa0-dbae-42d6-9e46-46986ed4ddf0,23880.78,2026-03-25T06:03:42,Mahanagar Gas,utilities,False
9093522d-906c-4adb-9b5e-a042df36e428,9eb2003c-d9b1-4183-9419-597330eaf7e7,11451.65,2026-04-20T00:05:19,Unacademy,education,False
2179197a-8d7d-41a9-94e9-b139ca5f1d13,96d5df7a-17b4-4067-ac26-a13e214d2a82,38670.59,2026-05-02T20:25:48,Flipkart,shopping,False
e31a41d9-d4db-411f-b50c-326ed754733f,24a9bf7a-c0e9-44be-a245-3c05118a8f75,70218.65,2026-02-28T23:09:07,DMart,groceries,False
034107ba-969c-4bae-a71c-7fe850095c0a,64fee8e2-fa97-44c8-8328-cf64351fad2e,50156.67,2026-02-20T12:19:54,Coursera,education,False
b58ab8b8-69e1-4d5d-89f6-8235804d9dbf,263b5015-f837-4b69-8a9a-31b176901c87,35235.92,2026-03-15T02:45:48,Ajio,shopping,False
84d6dcc6-6d0f-47d9-b0d4-d3fcbcf23a5a,cc28ab9d-9ff5-4b09-9acb-3135c50a80c0,58446.95,2026-02-15T19:13:36,Myntra,shopping,False
cce1d8af-2eb6-4b49-b87d-1998010ec5d7,8a00e493-f917-4c5f-be29-5e6d588dee61,35442.73,2026-06-27T07:24:27,Netflix,entertainment,False
6c2ac07a-92ba-4057-ac28-cc247b1478b6,7872ab35-1f35-499c-b6ee-9256786cbf9b,27072.55,2026-01-05T23:30:38,Myntra,shopping,False
40a51209-a177-4139-b269-59efab74631f,d91694e5-0ad7-4ab4-9ae2-e6f2f0e5e919,49326.25,2026-02-13T23:33:21,Mahanagar Gas,utilities,False
40724002-9750-4795-b84b-28fb4fe9414f,5934888b-a783-4427-a30b-fa654dd16835,74444.44,2026-06-15T03:08:27,Fortis,healthcare,False
e5058378-cb6e-4acc-90d6-a3231a29a4f5,9a4d868a-e42b-45cb-bb15-fcc56989458a,82554.74,2026-01-13T07:32:29,Flipkart,shopping,False
533412c1-b3fb-4a0f-a993-4d8fd57b4ae4,ea7acf95-110e-449c-8197-388be32b5d75,3641.57,2026-06-22T02:39:47,McDonald's,dining,False
aa4f4b19-2504-4ae9-b32a-90a2c2aa0269,9985069d-8331-48e2-8a85-9f59322e44ae,98097.38,2026-05-05T09:14:13,Max Healthcare,healthcare,False
b2f3e141-59ae-42dc-b7cb-10896618888b,6e26d8e8-ce73-455a-9f40-6f332f3d0433,9193.44,2026-02-18T14:18:55,BookMyShow,entertainment,False
9e1b02e0-8a94-4030-a4fa-b95d11d2ded2,38c91c9a-171e-4e24-a5e5-a04bbbd740dd,41138.94,2026-05-15T13:35:24,BigBasket,groceries,False
b8114f68-0a20-448f-b13a-a5925ed6017f,a6192858-f6d9-4dae-bcc7-46a3df2b4223,66726.63,2026-03-02T09:52:47,Fortis,healthcare,False
d9febfa2-7378-42fb-bf29-3611e8deb285,130e53da-87b6-4b1d-a33a-120c676568f7,16116.35,2026-03-07T12:45:59,Spotify,entertainment,False
46705628-c37e-474b-ae88-16e2c9c93396,2c19275c-06eb-492b-ac9b-9ee1fdc4cc60,92892.15,2026-03-22T06:42:44,Myntra,shopping,False
78be2427-38ac-4ecd-84c9-2f5e06bad488,73760846-9ece-49e8-9c27-e7fe7c0a70d0,77444.88,2026-04-29T11:22:44,Fortis,healthcare,False
62335e7d-e5a1-4c22-9d05-d82f08179cbc,896c1ce7-a9e5-47fd-b1c8-2c4d13a59554,33602.8,2026-03-25T17:31:11,Amazon Prime,entertainment,False
f7209316-60cb-45f2-a7a4-0e9667d08290,0a56cc8c-73f9-4ed1-9bea-4d04e349ed6e,84980.53,2026-01-25T10:16:36,Tata Power,utilities,False
a642694f-0eaf-42da-99b1-a7c348dffe4f,2d6bfe80-de0c-4909-a3b9-f036ef1f63d8,2571.54,2026-05-07T03:04:08,BigBasket,groceries,False
5357775b-9359-42f6-8da2-cc5fef252542,ee9dcc34-00fb-4e5d-bed0-94e3c748bbde,38532.2,2026-04-21T19:29:56,IRCTC,travel,False
963ce102-73eb-4fc9-a28e-ce7f63c49ab9,ad29514d-6fa8-4f9a-8cf4-2570dd71b31a,61028.34,2026-06-12T18:27:04,Amazon Pantry,groceries,False
a53d1be1-5f64-4f0d-9632-6f7ed3af0bfd,4668a00c-2471-4b67-b428-17746d164bfc,22320.6,2026-01-07T11:10:06,Zomato,dining,False
0e0c8fb8-3760-42f4-96e1-61ecec561ac9,d27ef009-6683-414b-a288-3f4de318e022,6364.96,2026-03-15T04:31:33,Spotify,entertainment,False
0b89217a-6062-4356-ae65-77b84fe6e1c2,49602003-fb85-491b-bc3e-c8e6243f0e97,45678.97,2026-01-25T20:08:35,Fortis,healthcare,True
5eb0b702-28e3-456a-ae48-cd71e33158ee,037d3abc-47b8-4084-a59c-9054618c0c5c,99228.83,2026-05-19T15:45:16,Amazon Pantry,groceries,False
2e2b8992-5d0a-484d-b3e4-94201bcd4662,6ffd8a07-f2bf-472d-bc1f-4ab55050750f,6727.41,2026-01-24T03:10:04,Zomato,dining,True
97178164-9c26-49f7-8c99-1db75a3737a6,705dd890-2799-4f17-a25a-1b4184822e34,65770.34,2026-06-12T15:37:57,Mahanagar Gas,utilities,False
4d53d034-1025-42ec-ab53-520cbbde160a,f22d5c8f-8d36-46f6-b63c-6216654a9a32,85165.84,2026-04-09T00:46:20,BigBasket,groceries,False
5051f483-636f-4ada-b9f5-f3938b1fdb2c,810388dc-2d02-4b31-834c-ea2592d05bd3,67024.18,2026-01-27T11:39:09,Ola,travel,False
cbff0285-6ccf-4429-bc7e-c21ee6db69ce,b129e478-cedb-45e0-bc94-65710d82abe0,46909.64,2026-05-24T02:14:21,BSES,utilities,False
cfe7b42c-416e-40d5-9298-882340e2f96d,f1004664-5ce4-4a7b-95bb-200f30e78923,94673.01,2026-06-13T13:25:39,BigBasket,groceries,False
99020c56-15b0-4c25-881f-4dad0f0725c9,196ee6e0-70ed-4b86-8158-e8e6216f1f7d,82256.75,2026-06-24T11:43:11,Uber,travel,False
2639aa8c-2fbc-446e-80d6-fcaaf6fee72b,fafb7f74-a372-4503-8459-8737622b9010,36144.09,2026-05-27T09:16:18,BSNL,utilities,False
48ead01e-ca7f-4c20-941b-0f12a98cb160,d8303cc2-001d-454e-82fd-517ad41487e0,63756.21,2026-01-23T04:56:59,McDonald's,dining,False
1cb182ff-46cd-4ff8-9491-95ffa00e7b60,c5ad4097-2d95-4a37-9ddf-328cd498f333,11139.86,2026-04-11T22:31:50,Coursera,education,False
21624934-5f3b-4cdb-9e5d-c3229da6220b,821f2ce9-8673-4d4f-a6f4-dd4a9389522f,31878.39,2026-04-16T04:04:53,Coursera,education,False
a6019704-afb5-4abb-9314-c43fa19a881a,77541263-2087-421d-b0cd-09b37fd42f30,27726.05,2026-03-05T22:15:25,Dominos,dining,False
9ac37d81-20da-4735-b9e0-8ee4c0cac06e,23c1eef5-220c-4252-a3f1-8a9a5d310c6b,30683.37,2026-01-07T20:34:00,Unacademy,education,False
0f9a0d9b-d3df-48a7-8af6-e208d4a3e841,2f3a2e19-38f6-4d5d-ae72-a1fc672a027b,14654.19,2026-02-16T16:20:26,Unacademy,education,False
3a718fc8-ace4-45c2-b080-e23dae566f8a,00e4ddfa-d2a4-4faf-9166-78fba11abed1,49364.08,2026-05-23T01:12:45,Amazon,shopping,False
aba8f806-9b9c-42c5-b271-3252af0b9dbf,1a4a0b6f-ed22-4c25-8276-2b4ab03ed4f1,77667.24,2026-04-23T06:06:21,Mahanagar Gas,utilities,False
f6193dc2-748a-4e04-a08c-0669e2f1e03b,a39024c0-6d75-407d-b030-5d6ca7665067,51371.49,2026-03-02T04:10:52,Spotify,entertainment,False
78e30925-96d7-421a-9552-20e7e6a0f38f,995aaf18-a1ed-4cf6-a290-6c3f46f18ca5,70067.87,2026-03-27T05:26:45,MakeMyTrip,travel,False
def4ef47-e7b5-4874-b4cf-84e9466eec1c,75828d00-763a-4011-9c73-9adbff546d7c,3194.43,2026-04-18T16:34:35,Myntra,shopping,False
e612e3b0-754c-4da1-b2e3-44fb6b999891,5cf39318-a002-42b9-b3f0-f51b74dc25aa,6322.43,2026-06-30T02:04:06,BigBasket,groceries,False
c8b7227d-7f46-40b2-ae8d-2c18f731ec03,b44ce959-fdb6-4aac-abf6-ca397869ba18,89043.08,2026-01-22T20:37:07,BSES,utilities,False
eb2840bb-4f5b-4ca7-98de-b7e8c3eb62e2,531cd554-4f37-44ae-ac3f-6e26fe27bcb5,14435.23,2026-04-22T00:09:22,Netflix,entertainment,False
08c35e75-1750-42d7-a817-2511b2ce7bd9,db7d6221-0011-4d35-8fb4-0b4f950ce4b3,73802.7,2026-01-14T20:49:13,MakeMyTrip,travel,False
9b1fb39f-7de1-45fb-8d20-bbe659b78b5c,568f1e2d-d2a5-4c91-9242-38d83abace90,89502.51,2026-03-12T12:57:10,Swiggy,dining,False
46a63c92-9340-499e-9c55-ba47e0255da8,a9bb8229-ed03-4a84-8fcd-1cdf322a94f5,98947.61,2026-03-05T04:07:09,Max Healthcare,healthcare,False
c92adf66-5a13-4865-8734-d49d5b31a777,50250897-2591-474b-b459-b3baefd7b714,51450.86,2026-04-06T11:32:53,Netflix,entertainment,False
6ea27852-ddf1-4825-a1ac-09a863cb5594,4c8690b2-fe87-4758-b14f-692601c441ae,86014.82,2026-03-15T13:38:10,Unacademy,education,False
3aa54362-d651-42f3-b376-d08a3e0c5cd2,d45763b7-70a6-4d27-96f6-0d4885cc3391,36569.52,2026-01-13T08:01:29,BSNL,utilities,False
11091bf2-3020-4e80-b2e7-4fc9cc83707d,c8fc4a58-e52a-4851-892b-ea263b21c6b4,8444.75,2026-02-07T20:47:14,Swiggy,dining,False
bc8e3971-3bf3-46e3-bcbf-e5b9ab431c76,38c91c9a-171e-4e24-a5e5-a04bbbd740dd,17965.38,2026-01-09T04:42:55,Amazon,shopping,False
7b4fbd0e-dc27-4143-9680-f05a24b94fec,1a8436e8-4366-4f39-90da-a411bea9844d,87923.73,2026-06-09T18:18:22,BSNL,utilities,False
60f90d56-473b-4051-8dc4-f8f82ae251ce,2357f9b9-ceb1-4a02-be7d-fee13c269968,45069.97,2026-05-16T16:32:52,Netflix,entertainment,False
7d2a02ff-e025-4525-ae2c-73960885a588,13686597-0df4-488a-9cb8-f54469ae9885,36889.03,2026-04-15T06:44:17,Apollo Pharmacy,healthcare,False
dbfc2946-1510-49af-83ef-9f5b25c0ab81,9b8226fc-fa4b-41dc-aa99-c5c0ef0043b0,54645.62,2026-03-21T09:47:04,BigBasket,groceries,False
940772c0-1af2-43bf-baff-06ed696c19d2,94ea5ed9-55ff-43bc-9c75-c036fe28cb71,81097.71,2026-02-28T16:23:28,Ajio,shopping,False
203e8a4c-6cd0-4a82-a94a-16aed6f8a0cf,91a76a33-4b9b-4368-999e-5bceed76620f,21138.24,2026-06-19T07:45:59,Netflix,entertainment,False
34b3b3ad-e9fb-4c29-9aaf-c8d042e46188,38c91c9a-171e-4e24-a5e5-a04bbbd740dd,35022.97,2026-04-20T15:59:58,BSNL,utilities,False
2c2c0244-503e-42cd-af47-e72e354ece1e,810388dc-2d02-4b31-834c-ea2592d05bd3,62047.81,2026-02-11T05:07:39,BYJU'S,education,False
28c5370b-acb0-46e9-871c-53ff06e80c73,4fe07a0f-1b8d-4841-9bc7-99a779b68865,5389.38,2026-01-10T20:33:24,Ajio,shopping,False
7f32d066-7420-4b4b-8875-8469884dfa6d,49be4697-057b-41f5-81a5-323cec064b48,29221.9,2026-01-29T05:09:53,Amazon Pantry,groceries,False
6f6036e4-3125-42d9-a3a9-00b5e1bd87fa,f22d5c8f-8d36-46f6-b63c-6216654a9a32,57658.39,2026-06-14T22:28:31,Amazon Pantry,groceries,False
b18c27fd-f0c9-4b99-ad41-9c66adff393f,0d39b6f2-9445-49ba-9555-e42f8a47c480,11469.04,2026-01-25T04:21:21,Reliance Fresh,groceries,False
d23ab0e9-33a4-40fc-a933-569d8017a940,3e5de676-e9ab-4503-ac88-7f43670248d0,55999.02,2026-04-16T10:11:13,BSES,utilities,False
abb690dc-7826-47ea-93b7-337eb849aa1a,ade6c36a-fb7e-425a-8542-0ec6d12400e5,7110.37,2026-01-30T03:54:33,Spotify,entertainment,False
1f06b157-1c5e-4354-ada4-d16318f99bba,3f07fc29-95ca-4b10-8920-ddf319215e1a,2919.03,2026-03-12T02:53:46,Swiggy,dining,False
4ca8f055-81fc-4d2d-b60e-b86508c537fe,591c3eb5-a46d-4747-9c08-a6fd02bd9694,44875.95,2026-01-19T12:34:18,Apollo Pharmacy,healthcare,False
33db89b9-be73-4c8e-92a5-7c66c3beb5c4,4c13e427-f46f-4fa1-83f6-87b350c1ab5e,65085.85,2026-04-04T02:03:04,Dominos,dining,False
96b94ea6-a1f2-4f8a-9fe7-eff60d2a0254,19ee9a37-d6f7-4d7b-9f10-88969e84bda1,30442.8,2026-01-06T19:18:48,Amazon,shopping,False
f4ec02c1-3970-4a6b-9e39-bc9465d130a4,c3f60491-c914-4f60-b034-538a52737c9d,30307.17,2026-03-21T08:29:59,BigBasket,groceries,False
1a9e4376-102e-478a-a34c-7e5abab46efd,9d4d0da1-dbf7-4962-8279-854ebe0920be,57386.03,2026-05-10T03:55:31,Unacademy,education,False
123f4c46-0617-477a-9113-d860d910bd99,4fe07a0f-1b8d-4841-9bc7-99a779b68865,57374.98,2026-02-25T09:16:19,BYJU'S,education,False
a413b191-ca58-4da5-9cdc-aca05109d0df,fc588d75-d971-4c9c-adee-88276cfba7df,60539.6,2026-03-09T08:07:01,Mahanagar Gas,utilities,False
ba7c14c3-bda0-4779-8a50-6dca0471c76e,8e968142-4173-49a0-86ca-2e484c54e563,95268.89,2026-05-14T22:30:09,Swiggy,dining,False
a8bfc30a-7a57-4df8-88ac-2683fe55a50e,7b1294fe-f1ee-4b7f-81c5-67a5c1019262,46386.77,2026-01-24T13:32:45,Apollo Pharmacy,healthcare,False
c79e2d4d-d45d-45c0-aa1c-4cb1896845a6,49be4697-057b-41f5-81a5-323cec064b48,85542.11,2026-05-14T08:02:09,Zomato,dining,False
5e33cd6e-29da-445c-8d06-abffe9a3dc32,c5496848-acf2-4355-a665-0b6f02498c12,40384.33,2026-04-20T02:10:19,Apollo Pharmacy,healthcare,False
0fa8626a-129c-4a0b-b8fc-451412716a30,95f341f7-ae26-4198-9d0e-28b4724c6950,76010.34,2026-01-22T21:55:39,BigBasket,groceries,False
923e3bfb-08c4-46e5-8cc8-975cf9e95f8b,f28e40ef-9d95-4f00-a070-df0b7b7c107d,93092.31,2026-05-10T18:19:57,Swiggy,dining,True
9c66195f-0cbd-4822-b732-91c23240d568,2dcf0ad1-ff0e-4dbe-ac86-41dcd52d13b2,18022.71,2026-05-08T01:53:31,BYJU'S,education,False
88df363a-4dc7-4bd2-95a4-33f581df0ddf,88ef73d6-6bb0-4da2-8613-4e9de4104985,25885.14,2026-03-18T18:25:40,Myntra,shopping,False
40cc1060-8db6-4c1f-85a6-aace0cc74033,9b3432c1-5745-4541-9c88-692e41c541f4,56509.38,2026-03-11T00:07:00,BYJU'S,education,False
359b05fd-e556-454b-b06d-c3fb1e9c1450,99bdcd7e-8edd-4a4f-a525-7aeeb652a6fa,29671.4,2026-05-07T03:41:36,Myntra,shopping,False
17fa6bbf-44ff-486a-8602-27d4e54cf64c,531cd554-4f37-44ae-ac3f-6e26fe27bcb5,17352.41,2026-06-19T01:58:00,Spotify,entertainment,False
0852d04a-b8c3-4b5d-835a-eba109b8913d,c5496848-acf2-4355-a665-0b6f02498c12,16831.06,2026-03-20T21:55:00,Ola,travel,False
eaf8d2bf-6ef0-46c0-9e28-449f28641a6d,df83d7ae-256c-4f41-a842-dade860330e6,60005.86,2026-04-25T14:40:34,McDonald's,dining,False
dd8389f3-fad5-4397-a01e-a49a057b1643,834981f9-0766-4c76-9029-61b49cb26cd9,86168.58,2026-01-10T12:28:22,Spotify,entertainment,False
4bbea6bc-c2c9-428a-bf53-f9f63cd925b0,fbb60188-1fa0-4436-89cc-c9307dc17485,21174.6,2026-02-06T23:59:55,Tata Power,utilities,False
295e7b2b-2585-4c65-bb48-2ea22886bc83,e08f7823-0b4b-4e51-a2a5-3abfbeec25d5,3156.77,2026-01-27T17:02:00,Tata Power,utilities,False
d9c97fef-7cc6-4f21-8efb-e594058a4017,3dbef5f1-191d-4895-ad4e-c61b993a2fe4,11933.34,2026-01-21T15:18:47,IRCTC,travel,False
